## cite_days=180
# gene	cites	cite_delta	cite_rank	cite_rank_delta
Hace1	0	-5	2800	186
Slc38a5	0	-5	2800	186
Metrnl	0	-7	2800	-1728
Lpp	0	-5	2800	186
Gprc6a	0	-5	2800	186
Tdrd6	0	-6	2800	-1056
P3h2	0	-6	2800	-1056
Coq10a	0	-5	2800	186
Mkx	0	-6	2800	-1056
Themis	0	-6	2800	-1056
Ppp1r36	0	-5	2800	186
Unc5d	0	-7	2800	-1728
Alkbh1	0	-8	2800	-2081
Suox	0	-5	2800	186
Pla2g4b	0	-5	2800	186
Exoc3	0	-6	2800	-1056
Tfdp2	0	-4	2800	1516
Wwc1	0	-8	2800	-2081
Arfgef1	0	-7	2800	-1728
Inpp5a	0	-6	2800	-1056
Gsap	0	-6	2800	-1056
Mapre2	0	-4	2800	1516
Sprn	0	-6	2800	-1056
Tent5a	0	-4	2800	1516
Prdm9	0	-5	2800	186
Mylk3	0	-7	2800	-1728
Ythdf2	0	-5	2800	186
Zfp598	0	-5	2800	186
Plekhg1	0	-5	2800	186
Tnrc6b	0	-5	2800	186
Agap3	0	-5	2800	186
Slc18a2	0	-5	2800	186
Sox30	0	-7	2800	-1728
Slc24a1	0	-5	2800	186
Scgn	0	-4	2800	1516
Syna	0	-5	2800	186
Cilp	0	-5	2800	186
Cdk5rap2	0	-6	2800	-1056
Gnptg	0	-5	2800	186
Cep164	0	-8	2800	-2081
Tdrd5	0	-6	2800	-1056
Duox2	0	-7	2800	-1728
Sidt2	0	-6	2800	-1056
Rhot2	0	-8	2800	-2081
Fam20b	0	-6	2800	-1056
Vgll2	0	-6	2800	-1056
Il36g	0	-6	2800	-1056
Il1f10	0	-7	2800	-1728
Senp6	0	-7	2800	-1728
Entpd3	0	-4	2800	1516
Rap1b	0	-6	2800	-1056
Gpat2	0	-5	2800	186
Rnpep	0	-5	2800	186
Phactr2	0	-5	2800	186
Nhsl1	0	-5	2800	186
Ctnna3	0	-5	2800	186
Polrmt	0	-4	2800	1516
Plppr3	0	-5	2800	186
Appl2	0	-6	2800	-1056
Socs2	0	-3	2800	1969
Alx1	0	-4	2800	1516
Gls2	0	-6	2800	-1056
Efemp1	0	-6	2800	-1056
Adamts2	0	-3	2800	1969
Fnip1	0	-6	2800	-1056
Wnt9a	0	-6	2800	-1056
Usp22	0	-6	2800	-1056
Nlgn2	0	-6	2800	-1056
Git1	0	-6	2800	-1056
Nle1	0	-6	2800	-1056
Tada2a	0	-6	2800	-1056
Ptrh2	0	-5	2800	186
Hlf	0	-5	2800	186
Utp18	0	-4	2800	1516
Scrn2	0	-5	2800	186
Tns4	0	-3	2800	1969
Pyy	0	-5	2800	186
Nags	0	-6	2800	-1056
Atxn7l3	0	-5	2800	186
Rhbdf2	0	-6	2800	-1056
Tnrc6c	0	-5	2800	186
Nploc4	0	-6	2800	-1056
Sipa1l1	0	-5	2800	186
Zfyve1	0	-5	2800	186
Coq6	0	-5	2800	186
Nek9	0	-8	2800	-2081
Kcnk13	0	-5	2800	186
Cdc42bpb	0	-4	2800	1516
Eif5	0	-4	2800	1516
Cep170b	0	-5	2800	186
Amph	0	-8	2800	-2081
Gmds	0	-6	2800	-1056
Phactr1	0	-7	2800	-1728
Btf3	0	-4	2800	1516
Il31ra	0	-7	2800	-1728
Rarb	0	-6	2800	-1056
Zfp503	0	-6	2800	-1056
Sema3g	0	-6	2800	-1056
Wdhd1	0	-8	2800	-2081
Ttc5	0	-5	2800	186
Cenpj	0	-8	2800	-2081
Ccar2	0	-5	2800	186
Tdrd3	0	-5	2800	186
Stk24	0	-6	2800	-1056
Itgbl1	0	-4	2800	1516
Trio	0	-6	2800	-1056
Dcaf13	0	-4	2800	1516
Arhgap39	0	-5	2800	186
Sun2	0	-7	2800	-1728
Mpped1	0	-6	2800	-1056
Adm2	0	-5	2800	186
Pphln1	0	-5	2800	186
Dbx2	0	-6	2800	-1056
Pak2	0	-6	2800	-1056
Adcy5	0	-5	2800	186
Dzip3	0	-5	2800	186
Setd4	0	-8	2800	-2081
Nox3	0	-6	2800	-1056
Tbc1d24	0	-5	2800	186
Lemd2	0	-6	2800	-1056
Anks1	0	-6	2800	-1056
Marchf2	0	-5	2800	186
Vps52	0	-5	2800	186
Adgrf5	0	-6	2800	-1056
Clic5	0	-6	2800	-1056
Crb3	0	-6	2800	-1056
Fez2	0	-4	2800	1516
Srsf7	0	-4	2800	1516
Map4k3	0	-5	2800	186
Mib1	0	-4	2800	1516
Zfp521	0	-6	2800	-1056
Pik3c3	0	-5	2800	186
Cep120	0	-5	2800	186
Cd226	0	-6	2800	-1056
Plaat3	0	-5	2800	186
Gstp3	0	-5	2800	186
Kmt5b	0	-4	2800	1516
Nmrk1	0	-5	2800	186
Trpm6	0	-7	2800	-1728
Trpm3	0	-11	2800	-2507
Dmrt2	0	-5	2800	186
Glis3	0	-7	2800	-1728
Morn4	0	-5	2800	186
Ina	0	-6	2800	-1056
Habp2	0	-4	2800	1516
Ablim1	0	-6	2800	-1056
Prlhr	0	-5	2800	186
Epb41l5	0	-6	2800	-1056
Ascl5	0	-6	2800	-1056
Smg7	0	-5	2800	186
Lamc1	0	-5	2800	186
Dars2	0	-6	2800	-1056
Arhgap30	0	-4	2800	1516
Becn2	0	-5	2800	186
Cdc42bpa	0	-4	2800	1516
Slc30a10	0	-6	2800	-1056
Smyd2	0	-6	2800	-1056
Plcl1	0	-4	2800	1516
Ndufs1	0	-4	2800	1516
Gpbar1	0	-9	2800	-2280
Erfe	0	-8	2800	-2081
Camk1d	0	-6	2800	-1056
C1ql3	0	-5	2800	186
Lrrc26	0	-6	2800	-1056
Paxx	0	-4	2800	1516
Obp2a	0	-5	2800	186
Kcnt1	0	-7	2800	-1728
Coq4	0	-5	2800	186
Spout1	0	-4	2800	1516
Dolk	0	-5	2800	186
Exosc2	0	-6	2800	-1056
Plpp7	0	-6	2800	-1056
Prrc2b	0	-5	2800	186
Pip5kl1	0	-6	2800	-1056
Pkp4	0	-5	2800	186
Pdk1	0	-7	2800	-1728
Cerkl	0	-6	2800	-1056
Zdhhc5	0	-6	2800	-1056
P2rx3	0	-7	2800	-1728
Lrp4	0	-7	2800	-1728
Arhgap1	0	-5	2800	186
Ambra1	0	-9	2800	-2280
Ano3	0	-6	2800	-1056
Arhgap11a	0	-5	2800	186
Bahd1	0	-5	2800	186
Mall	0	-4	2800	1516
Ccm2l	0	-5	2800	186
Asxl1	0	-6	2800	-1056
Zfp341	0	-4	2800	1516
Pigu	0	-5	2800	186
Zmynd8	0	-4	2800	1516
Zfp217	0	-6	2800	-1056
Slc17a9	0	-6	2800	-1056
Helz2	0	-7	2800	-1728
Qrfpr	0	-6	2800	-1056
Stoml3	0	-5	2800	186
Hnrnpa3	0	-4	2800	1516
Clrn1	0	-6	2800	-1056
Slc25a44	0	-5	2800	186
Csde1	0	-8	2800	-2081
Ahcyl1	0	-4	2800	1516
Elapor1	0	-5	2800	186
Plppr4	0	-5	2800	186
Gbp5	0	-6	2800	-1056
Gbp7	0	-7	2800	-1728
Prdm13	0	-7	2800	-1728
Coq3	0	-5	2800	186
Car9	0	-6	2800	-1056
Npr2	0	-6	2800	-1056
Efcab7	0	-6	2800	-1056
C8a	0	-7	2800	-1728
Nrd1	0	-5	2800	186
Lrrc41	0	-5	2800	186
Kdm4a	0	-6	2800	-1056
Gnl2	0	-4	2800	1516
Pigv	0	-5	2800	186
Il22ra1	0	-6	2800	-1056
Crocc	0	-5	2800	186
Tmem201	0	-6	2800	-1056
Gbx1	0	-6	2800	-1056
Kmt2c	0	-6	2800	-1056
Insig1	0	-5	2800	186
Dok7	0	-6	2800	-1056
Ythdc1	0	-7	2800	-1728
Grsf1	0	-7	2800	-1728
Sdad1	0	-6	2800	-1056
Cnot6l	0	-8	2800	-2081
Oas1e	0	-5	2800	186
Micall2	0	-5	2800	186
Creb5	0	-6	2800	-1056
Slc4a5	0	-5	2800	186
Hdac11	0	-4	2800	1516
Fgd5	0	-6	2800	-1056
Tmf1	0	-6	2800	-1056
Slc6a1	0	-6	2800	-1056
A2m	0	-8	2800	-2081
Shisa7	0	-6	2800	-1056
Atp1a3	0	-6	2800	-1056
Samd4b	0	-4	2800	1516
Wdr62	0	-6	2800	-1056
Arhgap33	0	-5	2800	186
Ffar1	0	-6	2800	-1056
Siglecf	0	-5	2800	186
Mybpc2	0	-4	2800	1516
Mrgpra3	0	-3	2800	1969
Mrgprb4	0	-5	2800	186
Ano5	0	-6	2800	-1056
Lrrk1	0	-5	2800	186
Ipo7	0	-6	2800	-1056
Spon1	0	-6	2800	-1056
Insc	0	-4	2800	1516
Xylt1	0	-6	2800	-1056
Acsm4	0	-6	2800	-1056
Tnrc6a	0	-5	2800	186
Katnip	0	-5	2800	186
Kctd13	0	-4	2800	1516
Setd1a	0	-4	2800	1516
Gpr26	0	-6	2800	-1056
Nsd3	0	-5	2800	186
Csgalnact1	0	-6	2800	-1056
Ccdc124	0	-4	2800	1516
Inpp4b	0	-5	2800	186
Nae1	0	-6	2800	-1056
Il17c	0	-5	2800	186
Deup1	0	-3	2800	1969
Atg4d	0	-6	2800	-1056
Kank2	0	-5	2800	186
Usp28	0	-7	2800	-1728
Herc1	0	-4	2800	1516
Plxnb1	0	-5	2800	186
Scap	0	-6	2800	-1056
Prss50	0	-6	2800	-1056
Dync1li1	0	-7	2800	-1728
Alms1	0	-7	2800	-1728
Lancl3	0	-5	2800	186
Usp11	0	-6	2800	-1056
Pdk3	0	-4	2800	1516
Arhgef9	0	-5	2800	186
Nox1	0	-8	2800	-2081
Ppef1	0	-5	2800	186
Mex3d	0	-5	2800	186
Sowaha	0	-6	2800	-1056
Slc13a5	0	-7	2800	-1728
Rtn4rl1	0	-4	2800	1516
Nsrp1	0	-5	2800	186
Slfn14	0	-5	2800	186
Apob	0	-5	2800	186
Gdf7	0	-7	2800	-1728
Kcns3	0	-6	2800	-1056
Dock4	0	-4	2800	1516
Arid4a	0	-6	2800	-1056
Vash1	0	-5	2800	186
Slc24a4	0	-4	2800	1516
Igha	0	-7	2800	-1728
Pde4d	0	-5	2800	186
Erc2	0	-5	2800	186
Ogdhl	0	-5	2800	186
C1qtnf9	0	-6	2800	-1056
Kctd12	0	-5	2800	186
Abcc4	0	-5	2800	186
Rspo2	0	-10	2800	-2422
Slc30a8	0	-4	2800	1516
Cacna1i	0	-5	2800	186
Ttll8	0	-5	2800	186
Dip2b	0	-5	2800	186
Lamp3	0	-5	2800	186
Mb21d2	0	-5	2800	186
Gpr156	0	-6	2800	-1056
Arid1b	0	-6	2800	-1056
Adamts19	0	-5	2800	186
Malt1	0	-8	2800	-2081
Loxhd1	0	-6	2800	-1056
Cdc42bpg	0	-6	2800	-1056
Dmrt3	0	-5	2800	186
Kcnv2	0	-5	2800	186
Dusp5	0	-5	2800	186
Pik3c2b	0	-4	2800	1516
Pkhd1	0	-4	2800	1516
Cfap65	0	-6	2800	-1056
Nyap2	0	-5	2800	186
Serpinb10	0	-7	2800	-1728
Cdh7	0	-5	2800	186
Crb2	0	-5	2800	186
Zfp804a	0	-5	2800	186
Fsip2	0	-7	2800	-1728
Frem2	0	-5	2800	186
Gdf6	0	-6	2800	-1056
Atp6v0d2	0	-4	2800	1516
Dmrta1	0	-5	2800	186
Dmrta2	0	-5	2800	186
Azin2	0	-5	2800	186
Wasf2	0	-5	2800	186
Ifnlr1	0	-6	2800	-1056
Padi6	0	-5	2800	186
Napepld	0	-6	2800	-1056
Kctd8	0	-5	2800	186
Adgrd1	0	-5	2800	186
Nyap1	0	-5	2800	186
Ano2	0	-6	2800	-1056
Clec1a	0	-5	2800	186
Plxna4	0	-6	2800	-1056
Slc13a4	0	-6	2800	-1056
Chrm2	0	-6	2800	-1056
Ppp6r1	0	-5	2800	186
Tshz3	0	-5	2800	186
Shank1	0	-6	2800	-1056
Mrgprx2	0	-9	2800	-2280
Zdhhc13	0	-6	2800	-1056
Rgma	0	-8	2800	-2081
Fsd2	0	-4	2800	1516
Nlrp10	0	-5	2800	186
Myo16	0	-5	2800	186
Mcph1	0	-8	2800	-2081
Prag1	0	-5	2800	186
Elmod2	0	-5	2800	186
Abcc12	0	-4	2800	1516
Rpgrip1l	0	-6	2800	-1056
Phlpp2	0	-6	2800	-1056
Disc1	0	-7	2800	-1728
Sipa1l2	0	-5	2800	186
Peak1	0	-5	2800	186
C2cd4a	0	-5	2800	186
Prss35	0	-7	2800	-1728
Col6a6	0	-4	2800	1516
Tarm1	0	-5	2800	186
Nlgn3	0	-7	2800	-1728
Tbx22	0	-5	2800	186
Cnksr2	0	-5	2800	186
Rbm47	0	-4	2800	1516
Atxn7	0	-6	2800	-1056
Myo1g	0	-6	2800	-1056
Fktn	0	-6	2800	-1056
Cd207	0	-4	2800	1516
Slc25a28	0	-5	2800	186
Naxe	0	-5	2800	186
Cd300lf	0	-6	2800	-1056
Adig	0	-6	2800	-1056
Atpaf2	0	-5	2800	186
Ackr4	0	-8	2800	-2081
Tox	0	-6	2800	-1056
Usp7	0	-4	2800	1516
Cables2	0	-4	2800	1516
Grhl2	0	-5	2800	186
Mfrp	0	-5	2800	186
Klk8	0	-5	2800	186
Fev	0	-7	2800	-1728
Nphp4	0	-4	2800	1516
H3c7	0	-7	2800	-1728
Irak4	0	-6	2800	-1056
Samd3	0	-6	2800	-1056
Rnf217	0	-6	2800	-1056
Ppia	0	-4	2800	1516
Abca13	0	-5	2800	186
Mpg	0	-6	2800	-1056
Sh3pxd2b	0	-5	2800	186
Alkbh5	0	-7	2800	-1728
Meioc	0	-5	2800	186
Gphn	0	-6	2800	-1056
Fam107a	0	-5	2800	186
Rnf31	0	-6	2800	-1056
Nrip1	0	-7	2800	-1728
Scube3	0	-5	2800	186
Ctif	0	-5	2800	186
Colgalt2	0	-5	2800	186
Vps39	0	-5	2800	186
Vcp	0	-7	2800	-1728
Fbxo10	0	-5	2800	186
Clspn	0	-7	2800	-1728
Luzp1	0	-5	2800	186
Cnpy1	0	-5	2800	186
Clip2	0	-5	2800	186
Ssc5d	0	-6	2800	-1056
Chsy1	0	-6	2800	-1056
Orai3	0	-6	2800	-1056
Nlrx1	0	-9	2800	-2280
Myo9a	0	-5	2800	186
Ephb1	0	-7	2800	-1728
Map3k15	0	-5	2800	186
Adcy10	0	-5	2800	186
Spib	0	-4	2800	1516
Gins2	0	-7	2800	-1728
Vsig4	0	-6	2800	-1056
Kctd19	0	-6	2800	-1056
Pcdh19	0	-7	2800	-1728
Zar1	0	-5	2800	186
Gimap5	0	-7	2800	-1728
H3c6	0	-7	2800	-1728
Gpr4	0	-7	2800	-1728
Fchsd1	0	-7	2800	-1728
Pcmtd1	0	-6	2800	-1056
Washc4	0	-6	2800	-1056
Sf3b2	0	-5	2800	186
C5ar2	0	-6	2800	-1056
Wdr59	0	-5	2800	186
Nrcam	0	-6	2800	-1056
Idi1	0	-5	2800	186
Syne2	0	-5	2800	186
Hif1an	0	-6	2800	-1056
Fam168a	0	-5	2800	186
Dcp1b	0	-5	2800	186
Tigar	0	-8	2800	-2081
Sp8	0	-7	2800	-1728
Hook3	0	-5	2800	186
Fubp3	0	-4	2800	1516
Lypd6	0	-6	2800	-1056
Fry	0	-6	2800	-1056
Itpkb	0	-5	2800	186
Cadps2	0	-6	2800	-1056
Nron	0	-6	2800	-1056
Phf8	0	-5	2800	186
Ocrl	0	-5	2800	186
Tafa4	0	-7	2800	-1728
Soga1	0	-5	2800	186
Mysm1	0	-5	2800	186
Slc26a9	0	-5	2800	186
Cdh18	0	-5	2800	186
Mical2	0	-5	2800	186
Tnpo3	0	-6	2800	-1056
Rfx6	0	-5	2800	186
Dcaf1	0	-6	2800	-1056
Upf2	0	-6	2800	-1056
Usp44	0	-5	2800	186
Ppfia2	0	-6	2800	-1056
Dnah2	0	-5	2800	186
Npm2	0	-5	2800	186
Lhfpl5	0	-5	2800	186
Rbm44	0	-5	2800	186
Il19	0	-7	2800	-1728
Lgr6	0	-6	2800	-1056
Tnn	0	-6	2800	-1056
Nol4l	0	-6	2800	-1056
Dcst2	0	-6	2800	-1056
Acot11	0	-7	2800	-1728
Foxo6	0	-6	2800	-1056
Pon2	0	-5	2800	186
Fbxo41	0	-5	2800	186
Cecr2	0	-5	2800	186
Trim67	0	-5	2800	186
Arhgap32	0	-5	2800	186
Grxcr2	0	-6	2800	-1056
Kcnk18	0	-6	2800	-1056
Cngb1	0	-4	2800	1516
Ppp1r13l	0	-5	2800	186
Agap1	0	-5	2800	186
Norad	0	-5	2800	186
Caps2	0	-5	2800	186
Clec18a	0	-5	2800	186
Rtl1	0	-5	2800	186
Peg13	0	-6	2800	-1056
Opn5	0	-5	2800	186
Myo18a	0	-8	2800	-2081
Trim46	0	-5	2800	186
Zranb1	0	-4	2800	1516
Nanos2	0	-5	2800	186
Mafa	0	-6	2800	-1056
Serf2	0	-5	2800	186
Scarf1	0	-5	2800	186
Begain	0	-5	2800	186
Lbhd2	0	-7	2800	-1728
Dgkh	0	-4	2800	1516
Lmo7	0	-4	2800	1516
Nckap5l	0	-5	2800	186
Atp2b4	0	-5	2800	186
Kif14	0	-3	2800	1969
Rc3h1	0	-5	2800	186
Spag6	0	-4	2800	1516
Prdm12	0	-8	2800	-2081
Odaph	0	-5	2800	186
Ssbp1	0	-4	2800	1516
Gipr	0	-9	2800	-2280
Itgad	0	-5	2800	186
Unc13a	0	-5	2800	186
Crtc1	0	-8	2800	-2081
Prdm10	0	-6	2800	-1056
Slc22a14	0	-5	2800	186
Bclaf3	0	-7	2800	-1728
Neil2	0	-5	2800	186
Trim56	0	-5	2800	186
Nova2	0	-6	2800	-1056
Frmd7	0	-5	2800	186
Mir1a-1	0	-5	2800	186
Mir24-1	0	-8	2800	-2081
Mir10b	0	-5	2800	186
Mir134	0	-4	2800	1516
Mir137	0	-5	2800	186
Mir138-1	0	-6	2800	-1056
Mir139	0	-8	2800	-2081
Mir142	0	-7	2800	-1728
Mir143	0	-7	2800	-1728
Mir144	0	-5	2800	186
Mir146	0	-11	2800	-2507
Mir148a	0	-6	2800	-1056
Mir150	0	-5	2800	186
Mir152	0	-6	2800	-1056
Mir154	0	-6	2800	-1056
Mir15a	0	-9	2800	-2280
Mir182	0	-4	2800	1516
Mir186	0	-5	2800	186
Mir187	0	-5	2800	186
Mir194-1	0	-7	2800	-1728
Mir196a-1	0	-4	2800	1516
Mir204	0	-6	2800	-1056
Mir205	0	-8	2800	-2081
Mir206	0	-6	2800	-1056
Mir210	0	-8	2800	-2081
Mir26b	0	-5	2800	186
Mir27a	0	-10	2800	-2422
Mir27b	0	-10	2800	-2422
Mir30b	0	-9	2800	-2280
Mir30c-1	0	-5	2800	186
Mir30d	0	-4	2800	1516
Mir122	0	-8	2800	-2081
Mirlet7e	0	-5	2800	186
Tas2r126	0	-6	2800	-1056
Tas2r135	0	-6	2800	-1056
Tas2r143	0	-6	2800	-1056
Ugt1a1	0	-6	2800	-1056
Banf2	0	-6	2800	-1056
Mrgprx1	0	-4	2800	1516
Olfr151	0	-6	2800	-1056
Taf9b	0	-5	2800	186
Spink7	0	-5	2800	186
Akap7	0	-5	2800	186
Gnptab	0	-5	2800	186
Cpsf6	0	-4	2800	1516
Adcy1	0	-5	2800	186
Specc1	0	-6	2800	-1056
Mfsd2b	0	-4	2800	1516
Creg1	0	-6	2800	-1056
Mn1	0	-6	2800	-1056
Fam222a	0	-6	2800	-1056
Lrrc32	0	-6	2800	-1056
Trim72	0	-6	2800	-1056
Sp140	0	-6	2800	-1056
Apcdd1	0	-4	2800	1516
Xkr4	0	-7	2800	-1728
Chrna10	0	-6	2800	-1056
Tbc1d32	0	-5	2800	186
Tug1	0	-8	2800	-2081
Kalrn	0	-5	2800	186
Amy2b	0	-4	2800	1516
Zcchc17	0	-4	2800	1516
Gpr52	0	-6	2800	-1056
Rad54b	0	-3	2800	1969
Angptl8	0	-6	2800	-1056
Clrn2	0	-6	2800	-1056
Zfp800	0	-6	2800	-1056
Hs3st4	0	-6	2800	-1056
Otogl	0	-6	2800	-1056
Gm12250	0	-6	2800	-1056
Cdr1	0	-6	2800	-1056
Cfap47	0	-6	2800	-1056
Mymx	0	-7	2800	-1728
Ctcfl	0	-5	2800	186
Tnik	0	-6	2800	-1056
Zfp541	0	-6	2800	-1056
Samd1	0	-6	2800	-1056
Rbm24	0	-7	2800	-1728
Ifit1bl1	0	-5	2800	186
Fignl2	0	-5	2800	186
Kif26a	0	-6	2800	-1056
Ighv1-62	0	-5	2800	186
Rnf213	0	-8	2800	-2081
Mir135b	0	-4	2800	1516
Mir181c	0	-5	2800	186
Mir199a-2	0	-6	2800	-1056
Mir219a-1	0	-5	2800	186
Mir103-1	0	-5	2800	186
Mir103-2	0	-5	2800	186
Mir298	0	-6	2800	-1056
Mir302c	0	-5	2800	186
Mir320	0	-6	2800	-1056
Mir337	0	-5	2800	186
Mir340	0	-5	2800	186
Mir34a	0	-10	2800	-2422
Mir34b	0	-8	2800	-2081
Mir363	0	-5	2800	186
Mir379	0	-6	2800	-1056
Mir425	0	-6	2800	-1056
Mir429	0	-5	2800	186
Mir431	0	-4	2800	1516
Mir449a	0	-6	2800	-1056
Mir450-1	0	-6	2800	-1056
Mir451a	0	-7	2800	-1728
Mir483	0	-6	2800	-1056
Mir485	0	-6	2800	-1056
Mir489	0	-6	2800	-1056
Mir7-2	0	-5	2800	186
Mir10a	0	-4	2800	1516
Mir224	0	-7	2800	-1728
Mir31	0	-4	2800	1516
Mir324	0	-5	2800	186
Mir33	0	-8	2800	-2081
Mir542	0	-6	2800	-1056
Mir17	0	-6	2800	-1056
Mir331	0	-6	2800	-1056
Mir484	0	-7	2800	-1728
Mir466	0	-5	2800	186
Mir299a	0	-6	2800	-1056
Mir34c	0	-7	2800	-1728
Mir376b	0	-6	2800	-1056
Mir381	0	-5	2800	186
Mir433	0	-5	2800	186
Mir471	0	-7	2800	-1728
Mir124a-2	0	-7	2800	-1728
Mir125b-2	0	-8	2800	-2081
Mir138-2	0	-7	2800	-1728
Mir194-2	0	-5	2800	186
Mir196a-2	0	-4	2800	1516
Mir1a-2	0	-5	2800	186
Mir24-2	0	-8	2800	-2081
Mir26a-2	0	-5	2800	186
Mir9-2	0	-6	2800	-1056
Mir467b	0	-7	2800	-1728
Mir671	0	-5	2800	186
Mir499	0	-5	2800	186
Mir467a-1	0	-5	2800	186
Mir706	0	-5	2800	186
Mir449c	0	-6	2800	-1056
Mir690	0	-6	2800	-1056
Mir532	0	-6	2800	-1056
Mir374b	0	-5	2800	186
Mir665	0	-6	2800	-1056
Mir744	0	-6	2800	-1056
Mir758	0	-6	2800	-1056
Mir802	0	-6	2800	-1056
Ifi208	0	-6	2800	-1056
Mfat1	0	-6	2800	-1056
Umad1	0	-5	2800	186
Ildr2	0	-5	2800	186
Snhg12	0	-5	2800	186
Gm2694	0	-6	2800	-1056
Mirg	0	-5	2800	186
Snhg15	0	-6	2800	-1056
Gm9795	0	-7	2800	-1728
Adat3	0	-5	2800	186
Mir18b	0	-6	2800	-1056
Mir574	0	-5	2800	186
Mir882	0	-4	2800	1516
Mir511	0	-6	2800	-1056
Mir421	0	-5	2800	186
Israa	0	-5	2800	186
Dynlt1a	0	-5	2800	186
Mir1929	0	-6	2800	-1056
Mir664	0	-5	2800	186
Mir1906-1	0	-7	2800	-1728
Mir3473a	0	-5	2800	186
Tsga8	0	-5	2800	186
Klhl3	0	-6	2800	-1056
Gm19705	0	-6	2800	-1056
Bbip1	0	-7	2800	-1728
Trp53cor1	0	-5	2800	186
Gm14230	0	-5	2800	186
Mir374c	0	-6	2800	-1056
Mir378b	0	-5	2800	186
Mir155hg	0	-4	2800	1516
Mir21c	0	-6	2800	-1056
Mir378d	0	-6	2800	-1056
Mir7239	0	-6	2800	-1056
Mir21b	0	-6	2800	-1056
n-TRtct5	0	-5	2800	186
Gm31453	0	-6	2800	-1056
Gm27199	0	-6	2800	-1056
Gm29260	0	-6	2800	-1056
Hotairm1	0	-5	2800	186
Gm40600	0	-5	2800	186
Gm41610	0	-5	2800	186
Htd2	0	-4	2800	1516
Mir203b	0	-5	2800	186
Cirbil	0	-5	2800	186
