#name	chromosome	start	length	color	full_name	citations_from_2021_02_10_to_2021_07_15	significance
4930432M17RIK	3	121464412	12219	#73af42	RIKEN cDNA 4930432M17 gene	0	
F3	3	121517186	11515	#73af42	coagulation factor III	0	
ABCD3	3	121552553	56398	#73af42	ATP-binding cassette, sub-family D (ALD), member 3	0	
ARHGAP29	3	121761455	48871	#73af42	Rho GTPase activating protein 29	0	
ABCA4	3	121838109	135602	#73af42	ATP-binding cassette, sub-family A (ABC1), member 4	0	
GCLM	3	122039206	21658	#73af42	glutamate-cysteine ligase, modifier subunit	0	
DNTTIP2	3	122068063	10858	#73af42	deoxynucleotidyltransferase, terminal, interacting protein 2	0	
MIR760	3	122087234	118	#73af42	microRNA 760	0	
GM4610	3	122170746	14899	#73af42	predicted gene 4610	0	
BCAR3	3	122277218	46622	#73af42	breast cancer anti-estrogen resistance 3	0	
FNBP1L	3	122332368	80995	#73af42	formin binding protein 1-like	0	
MIR7657	3	122335274	56	#73af42	microRNA 7657	0	
GM43568	3	122415898	7510	#73af42	predicted gene 43568	0	
PDE5A	3	122522807	130216	#73af42	phosphodiesterase 5A, cGMP-specific	0	
4930447N08RIK	3	122588740	6889	#73af42	RIKEN cDNA 4930447N08 gene	0	
4933405D12RIK	3	122676241	41524	#73af42	RIKEN cDNA 4933405D12 gene	0	
FABP2	3	122688721	4434	#73af42	fatty acid binding protein 2, intestinal	0	
1810037I17RIK	3	122718046	1797	#73af42	RIKEN cDNA 1810037I17 gene	0	
USP53	3	122727250	50846	#73af42	ubiquitin specific peptidase 53	0	
MYOZ2	3	122799855	28781	#73af42	myozenin 2	0	
SYNPO2	3	122870168	159630	#73af42	synaptopodin 2	0	
SEC24D	3	123061145	98140	#73af42	Sec24 related gene family, member D (S. cerevisiae)	0	
PRSS12	3	123240562	59689	#73af42	protease, serine 12 neurotrypsin (motopsin)	0	
SNHG8	3	123301201	784	#73af42	small nucleolar RNA host gene 8	0	
SNORA24	3	123301586	129	#73af42	small nucleolar RNA, H/ACA box 24	0	
NDST3	3	123319815	164686	#73af42	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3	0	
TRAM1L1	3	124114686	2223	#73af42	translocation associated membrane protein 1-like 1	0	
1700006A11RIK	3	124194639	25049	#73af42	RIKEN cDNA 1700006A11 gene	0	
1700003H04RIK	3	124366869	7871	#73af42	RIKEN cDNA 1700003H04 gene	0	
NDST4	3	125197740	320895	#73af42	N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4	0	
UGT8A	3	125658921	73380	#73af42	UDP galactosyltransferase 8A	0	
ARSJ	3	126157501	76522	#73af42	arylsulfatase J	0	
CAMK2D	3	126390600	249375	#73af42	calcium/calmodulin-dependent protein kinase II, delta	0	
GM15551	3	126460980	1612	#73af42	predicted gene 15551	0	
ANK2	3	126715256	577508	#73af42	ankyrin 2, brain	0	
GM16958	3	126954954	6985	#73af42	predicted gene, 16958	0	
LARP7	3	127330363	16635	#73af42	La ribonucleoprotein domain family, member 7	0	
GM51018	3	127338738	1812	#73af42	predicted gene, 51018	0	
MIR302B	3	127338877	73	#73af42	microRNA 302b	0	
MIR302C	3	127339012	67	#73af42	microRNA 302c	0	
MIR302A	3	127339145	68	#73af42	microRNA 302a	0	
MIR302D	3	127339273	65	#73af42	microRNA 302d	0	
MIR367	3	127339382	74	#73af42	microRNA 367	0	
ZGRF1	3	127347138	64534	#73af42	zinc finger, GRF-type containing 1	0	
ALPK1	3	127463959	110217	#73af42	alpha-kinase 1	0	
TIFA	3	127584306	7737	#73af42	TRAF-interacting protein with forkhead-associated domain	0	
AP1AR	3	127600656	30516	#73af42	adaptor-related protein complex 1 associated regulatory protein	0	
FAM241A	3	127663337	26635	#73af42	family with sequence similarity 241, member A	0	
9830132P13RIK	3	127709820	39049	#73af42	RIKEN cDNA 9830132P13 gene	0	
D030025E07RIK	3	127910664	114590	#73af42	RIKEN cDNA D030025E07 gene	0	
ENPEP	3	129062826	63572	#73af42	glutamyl aminopeptidase	0	
POU5F1-RS4	3	129227322	1039	#73af42	POU domain, class 5, transcription factor 1, related sequence 4	0	
GM35986	3	129321116	4921	#73af42	predicted gene, 35986	0	
EGF	3	129471226	77745	#73af42	epidermal growth factor	0	
6330410L21RIK	3	129547407	10124	#73af42	RIKEN cDNA 6330410L21 gene	0	
LRIT3	3	129577590	20195	#73af42	leucine-rich repeat, immunoglobulin-like and transmembrane domains 3	0	
RRH	3	129602224	13930	#73af42	retinal pigment epithelium derived rhodopsin homolog	0	
GAR1	3	129618561	6484	#73af42	GAR1 ribonucleoprotein	0	
CFI	3	129630388	38593	#73af42	complement component factor i	0	
PLA2G12A	3	129674833	14641	#73af42	phospholipase A2, group XIIA	0	
CASP6	3	129695064	12697	#73af42	caspase 6	0	
MCUB	3	129708609	55246	#73af42	mitochondrial calcium uniporter dominant negative beta subunit	0	
SEC24B	3	129776408	78148	#73af42	Sec24 related gene family, member B (S. cerevisiae)	0	
COL25A1	3	129974494	419038	#73af42	collagen, type XXV, alpha 1	0	
ETNPPL	3	130411224	18175	#73af42	ethanolamine phosphate phospholyase	0	
OSTC	3	130489566	13527	#73af42	oligosaccharyltransferase complex subunit (non-catalytic)	0	
RPL34	3	130520476	3571	#73af42	ribosomal protein L34	0	
HADH	3	131027069	38681	#73af42	hydroxyacyl-Coenzyme A dehydrogenase	0	
CYP2U1	3	131084140	12736	#73af42	cytochrome P450, family 2, subfamily u, polypeptide 1	0	
SGMS2	3	131112635	84569	#73af42	sphingomyelin synthase 2	0	
PAPSS1	3	131271793	77639	#73af42	3'-phosphoadenosine 5'-phosphosulfate synthase 1	0	
DKK2	3	131791053	95012	#73af42	dickkopf WNT signaling pathway inhibitor 2	0	
GIMD1	3	132335847	17696	#73af42	GIMAP family P-loop NTPase domain containing 1	0	
AIMP1	3	132366259	23892	#73af42	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1	0	
TBCK	3	132389905	157544	#73af42	TBC1 domain containing kinase	0	
GM29811	3	132547963	36394	#73af42	predicted gene, 29811	0	
GSTCD	3	132687511	110289	#73af42	glutathione S-transferase, C-terminal domain containing	0	
INTS12	3	132797616	19130	#73af42	integrator complex subunit 12	0	
ARHGEF38	3	132865291	75359	#73af42	Rho guanine nucleotide exchange factor (GEF) 38	0	
PPA2	3	133015871	68125	#73af42	pyrophosphatase (inorganic) 2	0	
TET2	3	133169438	80713	#73af42	tet methylcytosine dioxygenase 2	0	
GM6135	3	133494978	2302	#73af42	prediticted gene 6135	0	
GM30648	3	133905837	13158	#73af42	predicted gene, 30648	0	
CXXC4	3	133942256	25594	#73af42	CXXC finger 4	0	
MIR1895	3	133946266	78	#73af42	microRNA 1895	0	
4930539C22RIK	3	134109904	19492	#73af42	RIKEN cDNA 4930539C22 gene	0	
TACR3	3	134534768	105574	#73af42	tachykinin receptor 3	0	
CENPE	3	134918324	60977	#73af42	centromere protein E	0	
BDH2	3	134986982	23204	#73af42	3-hydroxybutyrate dehydrogenase, type 2	0	
SLC9B2	3	135013461	35067	#73af42	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2	0	
SLC9B1	3	135053790	49798	#73af42	solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1	0	
CISD2	3	135112173	17021	#73af42	CDGSH iron sulfur domain 2	0	
4930539J05RIK	3	135141981	2445	#73af42	RIKEN cDNA 4930539J05 gene	0	
UBE2D3	3	135144887	29088	#73af42	ubiquitin-conjugating enzyme E2D 3	0	
MANBA	3	135191372	85792	#73af42	mannosidase, beta A, lysosomal	0	
SLC39A8	3	135531551	62782	#73af42	solute carrier family 39 (metal ion transporter), member 8	0	
4933401H06RIK	3	135539455	6575	#73af42	RIKEN cDNA 4933401H06 gene	0	
BANK1	3	135759125	272702	#73af42	B cell scaffold protein with ankyrin repeats 1	0	
1700030L20RIK	3	136141031	14079	#73af42	RIKEN cDNA 1700030L20 gene	0	
PPP3CA	3	136375827	267661	#73af42	protein phosphatase 3, catalytic subunit, alpha isoform	0	
GM567	3	136995378	11091	#73af42	predicted gene 567	0	
EMCN	3	137046839	89991	#73af42	endomucin	0	
GM4861	3	137255806	2617	#73af42	predicted gene 4861	0	
DDIT4L	3	137329433	4660	#73af42	DNA-damage-inducible transcript 4-like	0	
MIR6380	3	137489296	80	#73af42	microRNA 6380	0	
GM43403	3	137569450	637	#73af42	predicted gene 43403	0	
DNAJB14	3	137573436	41256	#73af42	DnaJ heat shock protein family (Hsp40) member B14	0	
LAMTOR3	3	137624316	10207	#73af42	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3	0	
GM5105	3	137754522	18627	#73af42	predicted gene 5105	0	
1110002E22RIK	3	137768003	19257	#73af42	RIKEN cDNA 1110002E22 gene	0	
MTTP	3	137795616	53563	#73af42	microsomal triglyceride transfer protein	0	
TRMT10A	3	137849560	16021	#73af42	tRNA methyltransferase 10A	0	
4930579F01RIK	3	137869896	22578	#73af42	RIKEN cDNA 4930579F01 gene	0	
0610031O16RIK	3	137916478	28946	#73af42	RIKEN cDNA 0610031O16 gene	0	
ADH7	3	137923534	14269	#73af42	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	0	
ADH1	3	137983346	13112	#73af42	alcohol dehydrogenase 1 (class I)	0	
ADH6A	3	138019047	17848	#73af42	alcohol dehydrogenase 6A (class V)	0	
ADH6B	3	138047400	17204	#73af42	alcohol dehydrogenase 6B (class V)	0	
ADH6-PS1	3	138079882	14170	#73af42	alcohol dehydrogenase 6 (class V), pseudogene 1	0	
ADH4	3	138121258	15395	#73af42	alcohol dehydrogenase 4 (class II), pi polypeptide	0	
METAP1	3	138164721	30422	#73af42	methionyl aminopeptidase 1	0	
MIR1956	3	138232182	64	#73af42	microRNA 1956	0	
4930425O10RIK	3	138417296	15449	#73af42	RIKEN cDNA 4930425O10 gene	0	
TSPAN5	3	138447969	162225	#73af42	tetraspanin 5	0	
RAP1GDS1	3	138631658	149304	#73af42	RAP1, GTP-GDP dissociation stimulator 1	0	
STPG2	3	138911654	504406	#73af42	sperm tail PG rich repeat containing 2	0	
GM32693	3	139482914	3606	#73af42	predicted gene, 32693	0	
MIR7J	3	139734010	121	#73af42	microRNA 7j	0	
GM32754	3	140610376	12703	#73af42	predicted gene, 32754	0	
GM32875	3	140634000	36236	#73af42	predicted gene, 32875	0	
PDHA2	3	140915765	2351	#73af42	pyruvate dehydrogenase E1 alpha 2	0	
UNC5C	3	141171325	369360	#73af42	unc-5 netrin receptor C	0	
BMPR1B	3	141542897	332289	#73af42	bone morphogenetic protein receptor, type 1B	0	
PDLIM5	3	142007841	93616	#73af42	PDZ and LIM domain 5	0	
GBP5	3	142202695	25410	#73af42	guanylate binding protein 5	0	
GBP7	3	142236097	19815	#73af42	guanylate binding protein 7	0	
GBP3	3	142266117	12857	#73af42	guanylate binding protein 3	0	
GBP2B	3	142300608	24329	#73af42	guanylate binding protein 2b	0	
GBP2	3	142326424	17347	#73af42	guanylate binding protein 2	0	
MIR6381	3	142329621	86	#73af42	microRNA 6381	0	
KYAT3	3	142406809	43863	#73af42	kynurenine aminotransferase 3	0	
GTF2B	3	142471008	18358	#73af42	general transcription factor IIB	0	
PKN2	3	142496663	91102	#73af42	protein kinase N2	0	
9530052C20RIK	3	142588256	12151	#73af42	RIKEN cDNA 9530052C20 gene	0	
4930519L02RIK	3	142736375	10139	#73af42	RIKEN cDNA 4930519L02 gene	0	
A830019L24RIK	3	142948816	14941	#73af42	RIKEN cDNA A830019L24 gene	0	
GM6260	3	143376653	41251	#73af42	predicted gene 6260	0	
HS2ST1	3	144135462	140515	#73af42	heparan sulfate 2-O-sulfotransferase 1	0	
SELENOF	3	144276188	27249	#73af42	selenoprotein F	0	
SH3GLB1	3	144392672	33258	#73af42	SH3-domain GRB2-like B1 (endophilin)	0	
CLCA3A1	3	144435438	31300	#73af42	chloride channel accessory 3A1	0	
CLCA3A2	3	144502320	22935	#73af42	chloride channel accessory 3A2	0	
CLCA3B	3	144528385	26678	#73af42	chloride channel accessory 3B	0	
CLCA4C-PS	3	144585083	16689	#73af42	chloride channel accessory 4C, pseudogene	0	
CLCA4B	3	144616682	21608	#73af42	chloride channel accessory 4B	0	
CLCA4A	3	144658247	22559	#73af42	chloride channel accessory 4A	0	
CLCA2	3	144776024	28843	#73af42	chloride channel accessory 2	0	
ODF2L	3	144824361	35315	#73af42	outer dense fiber of sperm tails 2-like	0	
COL24A1	3	144998233	259533	#73af42	collagen, type XXIV, alpha 1	0	
ZNHIT6	3	145281971	28579	#73af42	zinc finger, HIT type 6	0	
CCN1	3	145352726	3014	#73af42	cellular communication network factor 1	0	
DDAH1	3	145464447	135585	#73af42	dimethylarginine dimethylaminohydrolase 1	0	
BCL10	3	145630017	10102	#73af42	B cell leukemia/lymphoma 10	0	
2410004B18RIK	3	145643769	6815	#73af42	RIKEN cDNA 2410004B18 gene	0	
SYDE2	3	145693625	33850	#73af42	synapse defective 1, Rho GTPase, homolog 2 (C. elegans)	0	
WDR63		145746281	67510	#73af42		0	
MCOLN3	3	145827546	18855	#73af42	mucolipin 3	0	
MCOLN2	3	145855929	45338	#73af42	mucolipin 2	0	
LPAR3	3	145926716	65253	#73af42	lysophosphatidic acid receptor 3	0	
GM10636	3	146072908	11791	#73af42	predicted gene 10636	0	
SSX2IP	3	146110397	35502	#73af42	synovial sarcoma, X 2 interacting protein	0	
CTBS	3	146156222	15381	#73af42	chitobiase	0	
SPATA1	3	146162958	42550	#73af42	spermatogenesis associated 1	0	
GNG5	3	146205591	5707	#73af42	guanine nucleotide binding protein (G protein), gamma 5	0	
RPF1	3	146216550	10628	#73af42	ribosome production factor 1 homolog	0	
DNASE2B	3	146287128	34225	#73af42	deoxyribonuclease II beta	0	
UOX	3	146302904	34334	#73af42	urate oxidase	0	
GM16325	3	146347687	9783	#73af42	predicted gene 16325	0	
4930503B20RIK		146350944	40296	#73af42		0	
PRKACB	3	146435334	83367	#73af42	protein kinase, cAMP dependent, catalytic, beta	0	
TTLL7	3	146558122	131641	#73af42	tubulin tyrosine ligase-like family, member 7	0	
GM1653	3	148980374	5243	#73af42	predicted gene 1653	0	
GM40178	3	150107551	7016	#73af42	predicted gene, 40178	0	
MIR3963	3	150729429	70	#73af42	microRNA 3963	0	
4930555A03RIK	3	150999799	2688	#73af42	RIKEN cDNA 4930555A03 gene	0	
ADGRL4	3	151143519	107199	#73af42	adhesion G protein-coupled receptor L4	0	
IFI44	3	151436560	18987	#73af42	interferon-induced protein 44	0	
IFI44L	3	151464374	4154	#73af42	interferon-induced protein 44 like	0	
PTGFR	3	151504247	38918	#73af42	prostaglandin F receptor	0	
GM31739	3	151694081	3889	#73af42	predicted gene, 31739	0	
GIPC2	3	151799478	72059	#73af42	GIPC PDZ domain containing family, member 2	0	
DNAJB4	3	151887217	28503	#73af42	DnaJ heat shock protein family (Hsp40) member B4	0	
FUBP1	3	151916059	26408	#73af42	far upstream element (FUSE) binding protein 1	0	
NEXN	3	151942621	29366	#73af42	nexilin	0	
MIGA1	3	151979096	66948	#73af42	mitoguardin 1	0	
USP33	3	152052115	47136	#73af42	ubiquitin specific peptidase 33	0	
ZZZ3	3	152102321	66142	#73af42	zinc finger, ZZ domain containing 3	0	
AK5	3	152223605	150392	#73af42	adenylate kinase 5	0	
3110067G11RIK	3	152189197	6007	#73af42	RIKEN cDNA 3110067G11 gene	0	
AI115009	3	152372550	14519	#73af42	expressed sequence AI115009	0	
PIGK	3	152419737	74913	#73af42	phosphatidylinositol glycan anchor biosynthesis, class K	0	
ST6GALNAC5	3	152525522	162325	#73af42	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	0	
4930482G09RIK	3	152853580	4165	#73af42	RIKEN cDNA 4930482G09 gene	0	
ST6GALNAC3	3	152908146	522624	#73af42	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	0	
1700012D16RIK	3	153002139	2147	#73af42	RIKEN cDNA 1700012D16 gene	0	
5730460C07RIK	3	153494942	2782	#73af42	RIKEN cDNA 5730460C07 gene	0	
ASB17	3	153549884	9368	#73af42	ankyrin repeat and SOCS box-containing 17	0	
ASB17OS	3	153556011	2050	#73af42	ankyrin repeat and SOCS box-containing 17, opposite strand	0	
MSH4	3	153562778	48997	#73af42	mutS homolog 4	0	
RABGGTB	3	153612926	5677	#73af42	Rab geranylgeranyl transferase, b subunit	0	
SNORD45B	3	153616204	44	#73af42	small nucleolar RNA, C/D box 45B	0	
SNORD45C	3	153617766	60	#73af42	small nucleolar RNA, C/D box 45C	0	
ACADM	3	153627990	22290	#73af42	acyl-Coenzyme A dehydrogenase, medium chain	0	
SLC44A5	3	153679073	298284	#73af42	solute carrier family 44, member 5	0	
LHX8	3	154011931	24266	#73af42	LIM homeobox protein 8	0	
AI606473	3	154036458	3866	#73af42	expressed sequence AI606473	0	
TYW3	3	154282157	20578	#73af42	tRNA-yW synthesizing protein 3 homolog (S. cerevisiae)	0	
CRYZ	3	154302834	25985	#73af42	crystallin, zeta	0	
GM20389	3	154414293	2691	#73af42	predicted gene 20389	0	
ERICH3	3	154416770	37879	#73af42	glutamate rich 3	0	
TNNI3K	3	154491928	269116	#73af42	TNNI3 interacting kinase	0	
FPGT	3	154790556	8459	#73af42	fucose-1-phosphate guanylyltransferase	0	
LRRIQ3	3	154799071	100844	#73af42	leucine-rich repeats and IQ motif containing 3	0	
9330178D15RIK	3	155681991	32238	#73af42	RIKEN cDNA 9330178D15 gene	0	
4930570G19RIK	3	156265470	1913	#73af42	RIKEN cDNA 4930570G19 gene	0	
NEGR1	3	156267431	754670	#73af42	neuronal growth regulator 1	0	
4930592C13RIK	3	157233152	6575	#73af42	RIKEN cDNA 4930592C13 gene	0	
ZRANB2	3	157239802	14225	#73af42	zinc finger, RAN-binding domain containing 2	0	
MIR186	3	157249916	70	#73af42	microRNA 186	0	
PTGER3	3	157272513	77878	#73af42	prostaglandin E receptor 3 (subtype EP3)	0	
CTH	3	157599885	30815	#73af42	cystathionase (cystathionine gamma-lyase)	0	
ANKRD13C	3	157652637	61034	#73af42	ankyrin repeat domain 13c	0	
SRSF11	3	157716556	25687	#73af42	serine and arginine-rich splicing factor 11	0	
LRRC40	3	157742319	30408	#73af42	leucine rich repeat containing 40	0	
LRRC7	3	157772823	494575	#73af42	leucine rich repeat containing 7	0	
GM20752	3	158782001	231716	#73af42	predicted gene, 20752	0	
DEPDC1A	3	159201070	34522	#73af42	DEP domain containing 1a	0	
VMN1R2	4	3172083	920	#73af42	vomeronasal 1 receptor 2	0	
VMN1R3	4	3184385	920	#73af42	vomeronasal 1 receptor 3	0	
GM46840	4	3231182	27691	#73af42	predicted gene, 46840	0	
GM11787	4	3496884	15016	#73af42	predicted gene 11787	0	
MIR3471-2	4	3537090	101	#73af42	microRNA 3471-2	0	
TMEM68	4	3549041	25812	#73af42	transmembrane protein 68	0	
TGS1	4	3574879	41744	#73af42	trimethylguanosine synthase 1	0	
2210414B05RIK	4	3656506	6602	#73af42	RIKEN cDNA 2210414B05 gene	0	
LYN	4	3678121	113491	#73af42	LYN proto-oncogene, Src family tyrosine kinase	0	
6330407A03RIK	4	3714964	1842	#73af42	RIKEN cDNA 6330407A03 gene	0	
RPS20	4	3831584	4071	#73af42	ribosomal protein S20	0	
MOS	4	3870658	1447	#73af42	Moloney sarcoma oncogene	0	
PLAG1	4	3901158	37247	#73af42	pleiomorphic adenoma gene 1	0	
CHCHD7	4	3939424	4101	#73af42	coiled-coil-helix-coiled-coil-helix domain containing 7	0	
SDR16C5	4	3995942	23721	#73af42	short chain dehydrogenase/reductase family 16C, member 5	0	
SDR16C6	4	4056666	20848	#73af42	short chain dehydrogenase/reductase family 16C, member 6	0	
GM11780	4	4527774	1684	#73af42	predicted gene 11780	0	
BPNT2	4	4762484	30822	#73af42	3'(2'), 5'-bisphosphate nucleotidase 2	0	
4930423M02RIK	4	5632328	9956	#73af42	RIKEN cDNA 4930423M02 gene	0	
FAM110B	4	5724312	76789	#73af42	family with sequence similarity 110, member B	0	
UBXN2B	4	6191105	28683	#73af42	UBX domain protein 2B	0	
CYP7A1	4	6265612	10020	#73af42	cytochrome P450, family 7, subfamily a, polypeptide 1	0	
NSMAF	4	6396208	58063	#73af42	neutral sphingomyelinase (N-SMase) activation associated factor	0	
TOX	4	6686353	305204	#73af42	thymocyte selection-associated high mobility group box	0	
8430436N08RIK	4	7560688	13113	#73af42	RIKEN cDNA 8430436N08 gene	0	
CAR8	4	8141493	97548	#73af42	carbonic anhydrase 8	0	
RAB2A	4	8535644	72058	#73af42	RAB2A, member RAS oncogene family	0	
GM8273	4	8646963	494	#73af42	predicted gene 8273	0	
CHD7	4	8751324	117125	#73af42	chromodomain helicase DNA binding protein 7	0	
GM46841	4	8717210	14740	#73af42	predicted gene, 46841	0	
CLVS1	4	9269317	182374	#73af42	clavesin 1	0	
ASPH	4	9628646	40516	#73af42	aspartate-beta-hydroxylase	0	
4930412C18RIK	4	9770585	52826	#73af42	RIKEN cDNA 4930412C18 gene	0	
4930448K20RIK	4	9915965	1432	#73af42	glyceraldehyde-3-phosphate dehydrogenase pseudogene	0	
1700123O12RIK	4	10508031	289771	#73af42	RIKEN cDNA 1700123O12 gene	0	
MIR3471-1	4	10845500	130	#73af42	microRNA 3471-1	0	
2610301B20RIK		10874498	24925	#73af42		0	
PLEKHF2	4	10988662	18957	#73af42	pleckstrin homology domain containing, family F (with FYVE domain) member 2	0	
NDUFAF6	4	11051046	25159	#73af42	NADH:ubiquinone oxidoreductase complex assembly factor 6	0	
GM11827	4	11123958	3040	#73af42	predicted gene 11827	0	
MIR684-2	4	11134097	85	#73af42	microRNA 684-2	0	
CCNE2	4	11191709	13070	#73af42	cyclin E2	0	
INTS8	4	11202928	51331	#73af42	integrator complex subunit 8	0	
DPY19L4	4	11261315	60822	#73af42	dpy-19-like 4 (C. elegans)	0	
ESRP1	4	11331933	54850	#73af42	epithelial splicing regulatory protein 1	0	
VIRMA	4	11485958	65185	#73af42	vir like m6A methyltransferase associated	0	
FSBP	4	11579662	8140	#73af42	fibrinogen silencer binding protein	0	
GM11832	4	11611138	3872	#73af42	predicted gene 11832	0	
GEM	4	11704447	10546	#73af42	GTP binding protein (gene overexpressed in skeletal muscle)	0	
