## cite_days=180
# gene	cites	cite_delta	cite_rank	cite_rank_delta
UGT2B17	5	5	6718	2333
WARS1	5	5	6718	2333
WAS	5	0	6718	-918
WEE1	5	-2	6718	-4796
WNT7B	5	-3	6718	-5447
XDH	5	5	6718	2333
ZNF23	5	5	6718	2333
ZNF213	5	0	6718	-918
MLLT10	5	-2	6718	-4796
GAN	5	0	6718	-918
NCOA3	5	-5	6718	-5981
AXIN2	5	-5	6718	-5981
FZD7	5	-1	6718	-3576
SNHG3	5	0	6718	-918
LTBP4	5	-2	6718	-4796
SOAT2	5	-1	6718	-3576
CAVIN2	5	0	6718	-918
RAD54L	5	-1	6718	-3576
CUL1	5	-2	6718	-4796
SEMA7A	5	-1	6718	-3576
PPM1D	5	-5	6718	-5981
CNTNAP1	5	0	6718	-918
GCM1	5	1	6718	1048
SCARF1	5	5	6718	2333
SOCS1	5	-7	6718	-6249
PDE5A	5	-2	6718	-4796
TNK1	5	5	6718	2333
TNFSF13	5	-2	6718	-4796
FADD	5	-3	6718	-5447
HDAC3	5	-6	6718	-6127
PROM1	5	-6	6718	-6127
NR1I2	5	-4	6718	-5796
SPHK1	5	-8	6718	-6335
MTMR2	5	5	6718	2333
MBD2	5	-2	6718	-4796
RPS6KA4	5	5	6718	2333
HSPB3	5	5	6718	2333
CH25H	5	5	6718	2333
TAAR5	5	5	6718	2333
CLDN12	5	-1	6718	-3576
SLC16A4	5	0	6718	-918
SMC3	5	-1	6718	-3576
EXO1	5	5	6718	2333
LPAR2	5	-1	6718	-3576
MTA2	5	-4	6718	-5796
RPS6KA5	5	-2	6718	-4796
TSPOAP1	5	-1	6718	-3576
SOCS6	5	-1	6718	-3576
MMP20	5	0	6718	-918
GLP2R	5	-1	6718	-3576
TMPRSS11D	5	0	6718	-918
ATG5	5	-2	6718	-4796
CLOCK	5	-4	6718	-5796
CREB5	5	5	6718	2333
CARTPT	5	5	6718	2333
TRAF4	5	1	6718	1048
CLCA2	5	5	6718	2333
TCAF1	5	1	6718	1048
EIF4A3	5	-3	6718	-5447
DNAJC6	5	-1	6718	-3576
TRIM14	5	-1	6718	-3576
ATP2C2	5	0	6718	-918
HCN4	5	-2	6718	-4796
MAMLD1	5	0	6718	-918
SAE1	5	2	6718	2278
IL18BP	5	5	6718	2333
TSPAN5	5	0	6718	-918
PSMD14	5	-3	6718	-5447
IRX5	5	5	6718	2333
SEMA3A	5	-3	6718	-5447
IRF9	5	0	6718	-918
ZER1	5	5	6718	2333
HTATIP2	5	1	6718	1048
FARS2	5	5	6718	2333
TNFSF13B	5	-10	6718	-6443
FAM189B	5	5	6718	2333
TRAF3IP2	5	2	6718	2278
KDM5B	5	-3	6718	-5447
IQGAP2	5	0	6718	-918
SDCCAG8	5	5	6718	2333
PDE10A	5	0	6718	-918
SRCAP	5	0	6718	-918
USP19	5	-3	6718	-5447
FGL2	5	0	6718	-918
YWHAQ	5	-3	6718	-5447
ADAMTS5	5	-1	6718	-3576
PNKP	5	-2	6718	-4796
PHLDA1	5	-1	6718	-3576
FAN1	5	5	6718	2333
PLA2R1	5	-4	6718	-5796
DKK1	5	-11	6718	-6478
HECW1	5	5	6718	2333
LPIN1	5	-2	6718	-4796
RHOBTB2	5	0	6718	-918
PACS2	5	-1	6718	-3576
MCF2L	5	5	6718	2333
VPS39	5	-3	6718	-5447
SMG5	5	1	6718	1048
COMMD3	5	0	6718	-918
RYBP	5	0	6718	-918
ANGPTL2	5	-3	6718	-5447
SEC61G	5	-3	6718	-5447
TNFRSF13B	5	-2	6718	-4796
PSD4	5	-2	6718	-4796
BACE1	5	-3	6718	-5447
FSCN2	5	5	6718	2333
ARIH1	5	-1	6718	-3576
POT1	5	-6	6718	-6127
GEMIN5	5	-1	6718	-3576
ANKRD17	5	0	6718	-918
DGCR5	5	5	6718	2333
CLEC4E	5	5	6718	2333
SEZ6L2	5	0	6718	-918
NUPR1	5	-7	6718	-6249
GREM1	5	-1	6718	-3576
DNAI1	5	-1	6718	-3576
DKK2	5	0	6718	-918
AHDC1	5	5	6718	2333
STK39	5	5	6718	2333
HIPK2	5	-2	6718	-4796
METTL5	5	0	6718	-918
TFCP2L1	5	0	6718	-918
ERVW-1	5	-2	6718	-4796
RRM2B	5	5	6718	2333
CD207	5	5	6718	2333
IRX4	5	0	6718	-918
SOST	5	-7	6718	-6249
TMED5	5	-1	6718	-3576
DERL2	5	-1	6718	-3576
PLEKHA8P1	5	5	6718	2333
ANGPTL4	5	-6	6718	-6127
PLCE1	5	0	6718	-918
GP6	5	-4	6718	-5796
CLEC1A	5	0	6718	-918
BFAR	5	0	6718	-918
FKBP11	5	0	6718	-918
MEX3C	5	0	6718	-918
FZR1	5	-3	6718	-5447
TRAPPC4	5	0	6718	-918
HDAC7	5	0	6718	-918
MED15	5	-1	6718	-3576
PADI3	5	-1	6718	-3576
TUBA8	5	5	6718	2333
IL17D	5	5	6718	2333
YBEY	5	5	6718	2333
RIPK4	5	-2	6718	-4796
GDAP1	5	-1	6718	-3576
ING3	5	5	6718	2333
DLL4	5	-2	6718	-4796
GNB1L	5	0	6718	-918
CNGB3	5	-2	6718	-4796
TRIM44	5	-1	6718	-3576
GIPC2	5	0	6718	-918
TBC1D8B	5	5	6718	2333
C1orf56	5	5	6718	2333
TESC	5	5	6718	2333
BANK1	5	-2	6718	-4796
RNF31	5	-3	6718	-5447
TAPBPL	5	5	6718	2333
SLFN12	5	5	6718	2333
ZNF331	5	5	6718	2333
ITLN1	5	-5	6718	-5981
IL26	5	5	6718	2333
WWC3	5	1	6718	1048
DEFB103B	5	5	6718	2333
PCDHGA10	5	0	6718	-918
ADAMTS9	5	0	6718	-918
TBX20	5	5	6718	2333
PITHD1	5	5	6718	2333
PELI2	5	5	6718	2333
DANCR	5	-4	6718	-5796
GJD2	5	5	6718	2333
AICDA	5	-3	6718	-5447
SYT13	5	5	6718	2333
PRX	5	5	6718	2333
HAMP	5	-6	6718	-6127
CADM3	5	0	6718	-918
NGB	5	-3	6718	-5447
CXCL16	5	-1	6718	-3576
SINHCAF	5	5	6718	2333
NTN4	5	-1	6718	-3576
GNB4	5	-2	6718	-4796
LGR6	5	-1	6718	-3576
BACH2	5	-2	6718	-4796
CDH23	5	-2	6718	-4796
RTP4	5	5	6718	2333
DCLRE1C	5	5	6718	2333
CSMD1	5	0	6718	-918
EXO5	5	5	6718	2333
AHNAK	5	-5	6718	-5981
ZNF655	5	5	6718	2333
CARD14	5	-1	6718	-3576
PPDPF	5	5	6718	2333
FKRP	5	0	6718	-918
SPAG16	5	5	6718	2333
PGBD5	5	0	6718	-918
SH3TC2	5	-1	6718	-3576
NLRX1	5	-6	6718	-6127
ZYG11B	5	0	6718	-918
ZNF668	5	5	6718	2333
MICALL2	5	5	6718	2333
GSDMD	5	-4	6718	-5796
SHCBP1	5	5	6718	2333
ADM2	5	-1	6718	-3576
COQ8B	5	1	6718	1048
STN1	5	-2	6718	-4796
ELOVL7	5	0	6718	-918
UBTD1	5	0	6718	-918
PAAF1	5	5	6718	2333
KLHL15	5	0	6718	-918
WNT10A	5	5	6718	2333
MAP1LC3B	5	-9	6718	-6400
NUAK2	5	0	6718	-918
MED25	5	5	6718	2333
SHARPIN	5	-3	6718	-5447
BCL2L12	5	-1	6718	-3576
USP26	5	5	6718	2333
ESYT3	5	5	6718	2333
SETDB2	5	5	6718	2333
TMEM120A	5	5	6718	2333
RASSF4	5	5	6718	2333
ZNRF3	5	-2	6718	-4796
PPP1R1B	5	5	6718	2333
ZNF541	5	5	6718	2333
NUDT16L1	5	5	6718	2333
MAML2	5	-1	6718	-3576
MAP1LC3A	5	-6	6718	-6127
USP38	5	-1	6718	-3576
FAM71F1	5	5	6718	2333
LOXL3	5	5	6718	2333
ORAI1	5	-8	6718	-6335
CCDC65	5	5	6718	2333
MCU	5	5	6718	2333
LRSAM1	5	5	6718	2333
TIFA	5	5	6718	2333
MAFG-DT	5	-1	6718	-3576
GCNA	5	5	6718	2333
TTYH2	5	5	6718	2333
ORMDL3	5	-1	6718	-3576
IL17F	5	-3	6718	-5447
FDX2	5	5	6718	2333
UHRF2	5	-1	6718	-3576
TNFRSF13C	5	5	6718	2333
BATF2	5	-2	6718	-4796
SLC22A12	5	0	6718	-918
TWIST2	5	-3	6718	-5447
GSTO2	5	5	6718	2333
CYP2R1	5	-3	6718	-5447
MRPL52	5	5	6718	2333
USH1G	5	5	6718	2333
TBC1D16	5	0	6718	-918
TMIGD2	5	5	6718	2333
TNFAIP8L1	5	0	6718	-918
MISP	5	-1	6718	-3576
NAXE	5	-1	6718	-3576
REG3G	5	0	6718	-918
TAAR1	5	5	6718	2333
KLF14	5	1	6718	1048
CCBE1	5	5	6718	2333
LINC01106	5	5	6718	2333
ERFE	5	-2	6718	-4796
SGO1	5	0	6718	-918
CFAP206	5	5	6718	2333
NKX2-3	5	5	6718	2333
SLC5A8	5	5	6718	2333
ZNF433	5	5	6718	2333
RNF168	5	-2	6718	-4796
KCNV2	5	0	6718	-918
NLRC3	5	5	6718	2333
FBXO45	5	5	6718	2333
MARCHF8	5	5	6718	2333
THSD7A	5	0	6718	-918
MAPK15	5	5	6718	2333
SPDYA	5	5	6718	2333
NPNT	5	5	6718	2333
COL6A5	5	5	6718	2333
SERINC5	5	-3	6718	-5447
ADGRF1	5	5	6718	2333
CLEC9A	5	-2	6718	-4796
GREP1	5	-2	6718	-4796
LAMA1	5	0	6718	-918
ZADH2	5	5	6718	2333
CYP4V2	5	-1	6718	-3576
RIMOC1	5	5	6718	2333
RNF180	5	0	6718	-918
TCAF2	5	5	6718	2333
EIF4E3	5	0	6718	-918
RAB7B	5	5	6718	2333
MACC1	5	-3	6718	-5447
GNAT3	5	5	6718	2333
FAM71F2	5	5	6718	2333
NCR3LG1	5	-2	6718	-4796
DRAXIN	5	0	6718	-918
C10orf99	5	5	6718	2333
CLEC12B	5	5	6718	2333
C12orf75	5	5	6718	2333
SMIM26	5	0	6718	-918
SNHG17	5	0	6718	-918
BOLA3	5	5	6718	2333
LIN28B	5	0	6718	-918
MYMK	5	5	6718	2333
GATA3-AS1	5	0	6718	-918
FENDRR	5	-2	6718	-4796
MIRLET7A2	5	5	6718	2333
MIR106A	5	-8	6718	-6335
MIR10B	5	-4	6718	-5796
MIR1-2	5	-1	6718	-3576
MIR125B2	5	-7	6718	-6249
MIR144	5	-8	6718	-6335
MIR150	5	-9	6718	-6400
MIR183	5	-3	6718	-5447
MIR188	5	-2	6718	-4796
MIR190A	5	5	6718	2333
MIR193A	5	-7	6718	-6249
MIR199A1	5	-5	6718	-5981
MIR212	5	-3	6718	-5447
MIR26A2	5	-2	6718	-4796
MIR30C1	5	-2	6718	-4796
MIR30C2	5	-2	6718	-4796
MIR33A	5	-4	6718	-5796
MIR93	5	-9	6718	-6400
MIR98	5	-2	6718	-4796
MIR17HG	5	-4	6718	-5796
BCL2L15	5	5	6718	2333
MAP1LC3C	5	0	6718	-918
LINC01123	5	-1	6718	-3576
CPEB2-DT	5	0	6718	-918
MIR151A	5	0	6718	-918
MIR342	5	5	6718	2333
SUMO1P3	5	-1	6718	-3576
HCG11	5	-2	6718	-4796
MIR425	5	-3	6718	-5447
MIR4435-2HG	5	0	6718	-918
MIR363	5	-4	6718	-5796
MIR18B	5	-4	6718	-5796
MIR409	5	-2	6718	-4796
MIR410	5	5	6718	2333
MIR501	5	-3	6718	-5447
MIR510	5	5	6718	2333
SFTPA1	5	-1	6718	-3576
MIR539	5	0	6718	-918
MIR545	5	-1	6718	-3576
MIR542	5	-2	6718	-4796
MIR578	5	5	6718	2333
MIR579	5	5	6718	2333
MIR597	5	5	6718	2333
MIR629	5	-1	6718	-3576
MIR638	5	-2	6718	-4796
MIR660	5	-1	6718	-3576
HULC	5	-1	6718	-3576
STXBP5-AS1	5	0	6718	-918
SFTPA2	5	-3	6718	-5447
LUZP6	5	5	6718	2333
VTRNA2-1	5	-2	6718	-4796
MIR875	5	0	6718	-918
MIR216B	5	-1	6718	-3576
MIR942	5	0	6718	-918
MIR543	5	-1	6718	-3576
TNK2-AS1	5	-1	6718	-3576
MAPT-AS1	5	5	6718	2333
CXorf51A	5	5	6718	2333
PEBP1P3	5	5	6718	2333
CCDC152	5	5	6718	2333
CXorf51B	5	5	6718	2333
MEF2B	5	5	6718	2333
MKI67P1	5	5	6718	2333
MIR1275	5	0	6718	-918
MIR1914	5	0	6718	-918
MIR1298	5	-1	6718	-3576
MIR1231	5	0	6718	-918
MIR1294	5	0	6718	-918
MIR1277	5	5	6718	2333
LINC00184	5	0	6718	-918
MIR3182	5	0	6718	-918
MIR3168	5	5	6718	2333
MIR4286	5	-1	6718	-3576
LINC01133	5	-2	6718	-4796
ITGB2-AS1	5	5	6718	2333
LUCAT1	5	-7	6718	-6249
GAS5-AS1	5	0	6718	-918
MIR210HG	5	-1	6718	-3576
LINC01234	5	5	6718	2333
TTN-AS1	5	-1	6718	-3576
SNHG16	5	-10	6718	-6443
MIR4498	5	5	6718	2333
MIR4718	5	5	6718	2333
MIR4709	5	0	6718	-918
MIR151B	5	0	6718	-918
MIR4766	5	5	6718	2333
MIR4677	5	0	6718	-918
MIR4732	5	0	6718	-918
MIR4488	5	5	6718	2333
MIR5007	5	5	6718	2333
MIR5195	5	5	6718	2333
MIR5580	5	0	6718	-918
OXCT1-AS1	5	5	6718	2333
TM4SF1-AS1	5	5	6718	2333
BANCR	5	-1	6718	-3576
LIPE-AS1	5	0	6718	-918
MIR6125	5	5	6718	2333
MIR8079	5	5	6718	2333
ELF3-AS1	5	5	6718	2333
TP53COR1	5	0	6718	-918
BBOX1-AS1	5	5	6718	2333
LINC01224	5	0	6718	-918
FAM85B	5	5	6718	2333
TACR3-AS1	5	0	6718	-918
LINC02925	5	5	6718	2333
ZNF24TR	5	5	6718	2333
ADARB1	4	-2	7420	-4278
ANGPT1	4	0	7420	346
AXL	4	-23	7420	-7340
BLVRA	4	-4	7420	-6149
C1R	4	4	7420	1631
C1S	4	-1	7420	-1620
CACNA1B	4	-1	7420	-1620
CALB2	4	-1	7420	-1620
CLCN4	4	0	7420	346
CSNK2A1	4	-5	7420	-6498
DDX11	4	4	7420	1631
DLX1	4	4	7420	1631
EDNRB	4	-4	7420	-6149
FABP7	4	-2	7420	-4278
FBN1	4	-12	7420	-7180
FGF8	4	-3	7420	-5498
FGF11	4	-1	7420	-1620
FGF12	4	-2	7420	-4278
FLNC	4	-1	7420	-1620
FMOD	4	0	7420	346
GALNS	4	0	7420	346
GFI1	4	4	7420	1631
GNB1	4	-4	7420	-6149
GNGT2	4	4	7420	1631
CMKLR2	4	0	7420	346
GPX7	4	4	7420	1631
GRIA3	4	-1	7420	-1620
CXCL1	4	-4	7420	-6149
GUCY1A1	4	-2	7420	-4278
HFE	4	-7	7420	-6829
HLA-J	4	0	7420	346
HSP90AB1	4	-3	7420	-5498
ICAM2	4	4	7420	1631
JARID2	4	-2	7420	-4278
KCNB1	4	-4	7420	-6149
MIP	4	4	7420	1631
MMP11	4	-3	7420	-5498
MTAP	4	4	7420	1631
MYH9	4	-4	7420	-6149
PC	4	-7	7420	-6829
PFKFB4	4	0	7420	346
PIK3CD	4	-4	7420	-6149
PLG	4	-2	7420	-4278
PYY	4	0	7420	346
REL	4	4	7420	1631
RORC	4	-5	7420	-6498
CCL1	4	4	7420	1631
SHOX2	4	-1	7420	-1620
SLC1A2	4	-4	7420	-6149
SNRPN	4	0	7420	346
SP3	4	-1	7420	-1620
SPOCK1	4	-3	7420	-5498
TAPBP	4	-1	7420	-1620
TBX2	4	4	7420	1631
TGIF1	4	-1	7420	-1620
TLR2	4	-18	7420	-7302
TSPAN4	4	4	7420	1631
TRH	4	4	7420	1631
UBE2V1	4	-2	7420	-4278
CUL5	4	-4	7420	-6149
GFI1B	4	-2	7420	-4278
PLA2G6	4	-2	7420	-4278
TNFRSF10A	4	-3	7420	-5498
ALKBH1	4	-1	7420	-1620
TAX1BP1	4	-5	7420	-6498
SLC16A3	4	-3	7420	-5498
SLC16A7	4	4	7420	1631
GPR37L1	4	-1	7420	-1620
LHX2	4	0	7420	346
LIPG	4	0	7420	346
NR1D1	4	0	7420	346
VGLL4	4	-3	7420	-5498
FGFBP1	4	1	7420	1576
RASA4	4	4	7420	1631
LAMC3	4	4	7420	1631
TLR6	4	0	7420	346
RACK1	4	-6	7420	-6683
SLCO1B1	4	-3	7420	-5498
GNB5	4	4	7420	1631
RAB40B	4	4	7420	1631
PTPRT	4	4	7420	1631
OIP5	4	-3	7420	-5498
GABARAPL2	4	-4	7420	-6149
SLC16A8	4	-1	7420	-1620
GABARAPL1	4	-1	7420	-1620
CLDN15	4	4	7420	1631
CBY1	4	0	7420	346
FAM149A	4	4	7420	1631
GLCE	4	0	7420	346
CHD5	4	0	7420	346
SLITRK5	4	4	7420	1631
FGF22	4	4	7420	1631
FOXP1	4	-4	7420	-6149
SESN1	4	0	7420	346
MCAT	4	0	7420	346
ASTE1	4	4	7420	1631
C16orf72	4	0	7420	346
IL19	4	-1	7420	-1620
SHANK1	4	-1	7420	-1620
ABHD5	4	-4	7420	-6149
MAPKAPK5-AS1	4	-2	7420	-4278
SIRT7	4	-1	7420	-1620
IL23A	4	-6	7420	-6683
CALML5	4	0	7420	346
SAMD9	4	-2	7420	-4278
BANP	4	-1	7420	-1620
USP47	4	-2	7420	-4278
LAPTM4B	4	-1	7420	-1620
ADCY10	4	-2	7420	-4278
TEX12	4	4	7420	1631
RGMA	4	4	7420	1631
TTYH1	4	4	7420	1631
KIF17	4	0	7420	346
HRH4	4	4	7420	1631
RNF123	4	-2	7420	-4278
VSIR	4	-6	7420	-6683
IL25	4	-2	7420	-4278
BCL11B	4	-2	7420	-4278
IRX3	4	-1	7420	-1620
SRD5A3	4	-1	7420	-1620
ZNF750	4	0	7420	346
HKDC1	4	-1	7420	-1620
TNKS2	4	-4	7420	-6149
TTYH3	4	0	7420	346
TRIM7	4	0	7420	346
TLR10	4	-1	7420	-1620
PRAM1	4	4	7420	1631
MFSD2A	4	4	7420	1631
PLXNA4	4	4	7420	1631
B4GALNT2	4	-2	7420	-4278
LOXHD1	4	0	7420	346
H3C14	4	-4	7420	-6149
LRRC15	4	0	7420	346
NADK2	4	0	7420	346
SLC32A1	4	4	7420	1631
PRICKLE1	4	4	7420	1631
DSG4	4	4	7420	1631
CFAP418	4	4	7420	1631
TMPRSS6	4	0	7420	346
MIER3	4	4	7420	1631
LINC00638	4	4	7420	1631
ZNF778	4	4	7420	1631
SENP5	4	-1	7420	-1620
SYCE2	4	4	7420	1631
IFNL2	4	0	7420	346
PGM2L1	4	4	7420	1631
LINC01305	4	4	7420	1631
RSPO2	4	0	7420	346
SERINC2	4	4	7420	1631
MIR99AHG	4	0	7420	346
C11orf87	4	0	7420	346
MIR137HG	4	4	7420	1631
ERVFRD-1	4	0	7420	346
MIR129-1	4	-3	7420	-5498
MIR196A2	4	-8	7420	-6951
MIR200A	4	-6	7420	-6683
MIR28	4	-3	7420	-5498
MIR92A1	4	-4	7420	-6149
MIR92A2	4	-3	7420	-5498
NCF1	4	-1	7420	-1620
SNHG20	4	-1	7420	-1620
MIR421	4	0	7420	346
MIR582	4	-4	7420	-6149
MIR622	4	4	7420	1631
LINC00847	4	-3	7420	-5498
MIR744	4	-4	7420	-6149
MIR1825	4	4	7420	1631
MIR1297	4	0	7420	346
MIR4329	4	4	7420	1631
MIR3662	4	4	7420	1631
ID2-AS1	4	4	7420	1631
CFAP418-AS1	4	4	7420	1631
RUNDC3A-AS1	4	4	7420	1631
MIR4300HG	4	4	7420	1631
MIR6718	4	4	7420	1631
LINC01410	4	-2	7420	-4278
SNHG14	4	-8	7420	-6951
LINC02932	4	4	7420	1631
CD69	3	-4	7598	-5676
GSDME	3	-6	7598	-6676
DPYD	3	-1	7598	168
ITGB7	3	-4	7598	-5676
KCNN1	3	3	7598	1453
PIGR	3	-3	7598	-4456
PTPN6	3	-5	7598	-6327
PVR	3	-5	7598	-6327
CCL21	3	-6	7598	-6676
SLIT3	3	0	7598	1398
STC1	3	-3	7598	-4456
TRIM32	3	-3	7598	-4456
TRIM29	3	-3	7598	-4456
PYROXD1	3	-5	7598	-6327
CDT1	3	-2	7598	-1798
ARHGAP36	3	3	7598	1453
IL31	3	-2	7598	-1798
MIR199B	3	-3	7598	-4456
MIR513A1	3	-3	7598	-4456
MIR513A2	3	-1	7598	168
ASH1L-AS1	3	3	7598	1453
MIR627	3	-5	7598	-6327
A2M	0	-6	7599	-4457
AAMP	0	-6	7599	-4457
ABCA1	0	-13	7599	-7216
ACADL	0	-6	7599	-4457
ACADS	0	-5	7599	-1799
ACO1	0	-4	7599	167
ACP2	0	-6	7599	-4457
ACP5	0	-5	7599	-1799
ACVR1B	0	-7	7599	-5677
ACVR2A	0	-5	7599	-1799
ACY1	0	-6	7599	-4457
ADAM8	0	-7	7599	-5677
ADCYAP1	0	-7	7599	-5677
ADH4	0	-4	7599	167
ADK	0	-4	7599	167
PARP4	0	-4	7599	167
ADRB1	0	-7	7599	-5677
ADSL	0	-6	7599	-4457
ADSS2	0	-6	7599	-4457
TLE5	0	-7	7599	-5677
AGRP	0	-6	7599	-4457
AGXT	0	-4	7599	167
ALAS2	0	-6	7599	-4457
ALDH1A3	0	-5	7599	-1799
ALDOA	0	-7	7599	-5677
ALDOB	0	-5	7599	-1799
ALDOC	0	-7	7599	-5677
AKR1B1	0	-7	7599	-5677
ALOX5AP	0	-6	7599	-4457
ALOX12B	0	-5	7599	-1799
ALOX15	0	-5	7599	-1799
ALPI	0	-6	7599	-4457
ALPP	0	-6	7599	-4457
AMD1	0	-4	7599	167
AMFR	0	-6	7599	-4457
AMHR2	0	-7	7599	-5677
AMPD2	0	-7	7599	-5677
AMY1A	0	-7	7599	-5677
ANK1	0	-6	7599	-4457
ANXA2P2	0	-6	7599	-4457
ANXA3	0	-6	7599	-4457
ANXA4	0	-8	7599	-6328
ANXA5	0	-7	7599	-5677
ANXA7	0	-4	7599	167
ANXA13	0	-6	7599	-4457
AIRE	0	-5	7599	-1799
BIRC2	0	-5	7599	-1799
BIRC3	0	-6	7599	-4457
APOA2	0	-8	7599	-6328
APOA4	0	-7	7599	-5677
APOBEC1	0	-5	7599	-1799
APOC1	0	-4	7599	167
AQP8	0	-5	7599	-1799
APOD	0	-6	7599	-4457
APOH	0	-7	7599	-5677
FASLG	0	-10	7599	-6862
AQP4	0	-11	7599	-7008
AQP7	0	-5	7599	-1799
ARG2	0	-6	7599	-4457
RHOC	0	-6	7599	-4457
RHOG	0	-6	7599	-4457
ARSA	0	-7	7599	-5677
STS	0	-3	7599	1397
ARSD	0	-5	7599	-1799
ARSL	0	-4	7599	167
ASCL2	0	-8	7599	-6328
ASL	0	-6	7599	-4457
SERPINC1	0	-7	7599	-5677
ZFHX3	0	-5	7599	-1799
ATF1	0	-6	7599	-4457
ATIC	0	-7	7599	-5677
ATOH1	0	-7	7599	-5677
ATP12A	0	-4	7599	167
FXYD2	0	-4	7599	167
ATP2A3	0	-4	7599	167
ATP5F1E	0	-4	7599	167
ATP6V1A	0	-8	7599	-6328
ATP6V0C	0	-6	7599	-4457
ATP6V1C1	0	-6	7599	-4457
AVPR1B	0	-6	7599	-4457
BBS4	0	-5	7599	-1799
BCAT1	0	-5	7599	-1799
BCL2A1	0	-4	7599	167
BCL3	0	-6	7599	-4457
BCL6	0	-11	7599	-7008
TNFRSF17	0	-6	7599	-4457
BCYRN1	0	-5	7599	-1799
BDKRB1	0	-6	7599	-4457
BDKRB2	0	-8	7599	-6328
BGLAP	0	-8	7599	-6328
BGN	0	-4	7599	167
CEACAM1	0	-7	7599	-5677
BLK	0	-7	7599	-5677
BMP1	0	-6	7599	-4457
BMPR1A	0	-5	7599	-1799
BMPR1B	0	-7	7599	-5677
BOK	0	-8	7599	-6328
BRDT	0	-6	7599	-4457
BST1	0	-4	7599	167
BTG1	0	-6	7599	-4457
TSPO	0	-10	7599	-6862
C1QB	0	-7	7599	-5677
C1QC	0	-7	7599	-5677
C3AR1	0	-7	7599	-5677
CAPN5	0	-6	7599	-4457
C7	0	-6	7599	-4457
MYRF	0	-9	7599	-6677
TMEM258	0	-4	7599	167
DAGLA	0	-4	7599	167
GAS8-AS1	0	-5	7599	-1799
CA2	0	-4	7599	167
CA8	0	-4	7599	167
CA12	0	-4	7599	167
CACNA1F	0	-6	7599	-4457
CALM2	0	-6	7599	-4457
CALM3	0	-5	7599	-1799
CAPG	0	-6	7599	-4457
CAPN1	0	-5	7599	-1799
CAPN3	0	-7	7599	-5677
CAPNS1	0	-6	7599	-4457
CAST	0	-4	7599	167
CAPZB	0	-7	7599	-5677
CARS1	0	-5	7599	-1799
CASP2	0	-4	7599	167
CAV2	0	-5	7599	-1799
RUNX1T1	0	-9	7599	-6677
SERPINA6	0	-6	7599	-4457
CBLB	0	-6	7599	-4457
CBS	0	-7	7599	-5677
CCND3	0	-5	7599	-1799
CCNG1	0	-6	7599	-4457
CCNH	0	-7	7599	-5677
CD1A	0	-6	7599	-4457
CD1B	0	-5	7599	-1799
CD1C	0	-6	7599	-4457
CD1D	0	-5	7599	-1799
CD8B	0	-5	7599	-1799
MS4A1	0	-5	7599	-1799
CD27	0	-6	7599	-4457
CD80	0	-8	7599	-6328
TNFRSF8	0	-5	7599	-1799
CD34	0	-6	7599	-4457
SCARB2	0	-6	7599	-4457
ENTPD6	0	-4	7599	167
CD40LG	0	-7	7599	-5677
CD48	0	-5	7599	-1799
CD58	0	-6	7599	-4457
CD70	0	-5	7599	-1799
CD79A	0	-5	7599	-1799
CDC6	0	-5	7599	-1799
CDC25C	0	-6	7599	-4457
CDC34	0	-6	7599	-4457
CDH3	0	-8	7599	-6328
CDH11	0	-6	7599	-4457
CDH13	0	-4	7599	167
CDH16	0	-4	7599	167
CDH17	0	-6	7599	-4457
CDH18	0	-4	7599	167
CDSN	0	-6	7599	-4457
CD52	0	-6	7599	-4457
CEBPE	0	-6	7599	-4457
CEL	0	-4	7599	167
CES1	0	-7	7599	-5677
CTSC	0	-7	7599	-5677
CHRNA1	0	-8	7599	-6328
CHRNA4	0	-6	7599	-4457
CHRNB1	0	-7	7599	-5677
CHRNB2	0	-6	7599	-4457
CHRNB4	0	-5	7599	-1799
TBCB	0	-4	7599	167
CKM	0	-6	7599	-4457
CKMT1B	0	-5	7599	-1799
CKS1B	0	-4	7599	167
CLC	0	-3	7599	1397
CLCN1	0	-9	7599	-6677
CLCN6	0	-7	7599	-5677
CLCNKB	0	-6	7599	-4457
CLIC1	0	-10	7599	-6862
CLIC2	0	-5	7599	-1799
CLK2	0	-6	7599	-4457
TPP1	0	-7	7599	-5677
CLN3	0	-9	7599	-6677
CLN5	0	-6	7599	-4457
CCR1	0	-7	7599	-5677
CCR3	0	-10	7599	-6862
CCR4	0	-7	7599	-5677
ACKR2	0	-5	7599	-1799
CNGB1	0	-4	7599	167
CNGA1	0	-5	7599	-1799
PLK3	0	-6	7599	-4457
CNTF	0	-5	7599	-1799
CNTFR	0	-6	7599	-4457
CNTN1	0	-7	7599	-5677
COL4A1	0	-8	7599	-6328
COL4A3	0	-5	7599	-1799
COL6A2	0	-5	7599	-1799
COL10A1	0	-5	7599	-1799
COL17A1	0	-9	7599	-6677
KLF6	0	-9	7599	-6677
SLC31A1	0	-6	7599	-4457
MAP3K8	0	-5	7599	-1799
COX7B	0	-5	7599	-1799
COX10	0	-6	7599	-4457
CLDN4	0	-7	7599	-5677
CPS1	0	-7	7599	-5677
CPT1A	0	-7	7599	-5677
CR1	0	-6	7599	-4457
CR2	0	-6	7599	-4457
CRABP1	0	-5	7599	-1799
CRH	0	-5	7599	-1799
CRHBP	0	-6	7599	-4457
CRHR1	0	-6	7599	-4457
CRX	0	-7	7599	-5677
